game_id,move_number,fen,move_uci,eval_cp,turn
13,27,r1bqn1k1/ppp2ppp/5b2/3p4/3P1B2/2P5/PP3PPP/RN2QBK1 w - - 0 14,b1d2,24,white
13,149,8/2k5/6p1/p2p1p1p/P2P1P1P/6P1/8/4K3 w - - 51 75,e1d1,0,white
13,150,8/2k5/6p1/p2p1p1p/P2P1P1P/6P1/8/3K4 b - - 52 75,c7d6,0,black
14,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,24,white
14,16,r1bqk2r/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 b kq - 0 8,e8g8,-20,black
14,17,r1bq1rk1/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 w - - 1 9,d2d4,19,white
14,18,r1bq1rk1/ppppbppp/3n4/4R3/3P4/8/PPP2PPP/RNBQ1BK1 b - - 0 9,e7f6,-17,black
14,19,r1bq1rk1/pppp1ppp/3n1b2/4R3/3P4/8/PPP2PPP/RNBQ1BK1 w - - 1 10,e5e1,19,white
14,20,r1bq1rk1/pppp1ppp/3n1b2/8/3P4/8/PPP2PPP/RNBQRBK1 b - - 2 10,f8e8,-18,black
14,21,r1bqr1k1/pppp1ppp/3n1b2/8/3P4/8/PPP2PPP/RNBQRBK1 w - - 3 11,c1f4,16,white
14,22,r1bqr1k1/pppp1ppp/3n1b2/8/3P1B2/8/PPP2PPP/RN1QRBK1 b - - 4 11,e8e1,-15,black
14,23,r1bq2k1/pppp1ppp/3n1b2/8/3P1B2/8/PPP2PPP/RN1QrBK1 w - - 0 12,d1e1,15,white
14,24,r1bq2k1/pppp1ppp/3n1b2/8/3P1B2/8/PPP2PPP/RN2QBK1 b - - 0 12,d6e8,-11,black
14,25,r1bqn1k1/pppp1ppp/5b2/8/3P1B2/8/PPP2PPP/RN2QBK1 w - - 1 13,c2c3,17,white
14,26,r1bqn1k1/pppp1ppp/5b2/8/3P1B2/2P5/PP3PPP/RN2QBK1 b - - 0 13,d7d5,-14,black
14,27,r1bqn1k1/ppp2ppp/5b2/3p4/3P1B2/2P5/PP3PPP/RN2QBK1 w - - 0 14,b1d2,11,white
14,28,r1bqn1k1/ppp2ppp/5b2/3p4/3P1B2/2P5/PP1N1PPP/R3QBK1 b - - 1 14,c8f5,-8,black
14,29,r2qn1k1/ppp2ppp/5b2/3p1b2/3P1B2/2P5/PP1N1PPP/R3QBK1 w - - 2 15,e1e3,12,white
14,30,r2qn1k1/ppp2ppp/5b2/3p1b2/3P1B2/2P1Q3/PP1N1PPP/R4BK1 b - - 3 15,e8d6,-15,black
14,31,r2q2k1/ppp2ppp/3n1b2/3p1b2/3P1B2/2P1Q3/PP1N1PPP/R4BK1 w - - 4 16,e3g3,22,white
14,32,r2q2k1/ppp2ppp/3n1b2/3p1b2/3P1B2/2P3Q1/PP1N1PPP/R4BK1 b - - 5 16,f6e7,-12,black
14,33,r2q2k1/ppp1bppp/3n4/3p1b2/3P1B2/2P3Q1/PP1N1PPP/R4BK1 w - - 6 17,g3f3,13,white
14,34,r2q2k1/ppp1bppp/3n4/3p1b2/3P1B2/2P2Q2/PP1N1PPP/R4BK1 b - - 7 17,d6e4,-4,black
14,35,r2q2k1/ppp1bppp/8/3p1b2/3PnB2/2P2Q2/PP1N1PPP/R4BK1 w - - 8 18,d2e4,14,white
14,36,r2q2k1/ppp1bppp/8/3p1b2/3PNB2/2P2Q2/PP3PPP/R4BK1 b - - 0 18,f5e4,-15,black
14,37,r2q2k1/ppp1bppp/8/3p4/3PbB2/2P2Q2/PP3PPP/R4BK1 w - - 0 19,f3g4,18,white
14,38,r2q2k1/ppp1bppp/8/3p4/3PbBQ1/2P5/PP3PPP/R4BK1 b - - 1 19,c7c6,-11,black
14,39,r2q2k1/pp2bppp/2p5/3p4/3PbBQ1/2P5/PP3PPP/R4BK1 w - - 0 20,a1e1,14,white
14,40,r2q2k1/pp2bppp/2p5/3p4/3PbBQ1/2P5/PP3PPP/4RBK1 b - - 1 20,a7a5,-18,black
14,41,r2q2k1/1p2bppp/2p5/p2p4/3PbBQ1/2P5/PP3PPP/4RBK1 w - - 0 21,g2g3,19,white
14,42,r2q2k1/1p2bppp/2p5/p2p4/3PbBQ1/2P3P1/PP3P1P/4RBK1 b - - 0 21,e7f8,-23,black
14,43,r2q1bk1/1p3ppp/2p5/p2p4/3PbBQ1/2P3P1/PP3P1P/4RBK1 w - - 1 22,h2h4,9,white
14,44,r2q1bk1/1p3ppp/2p5/p2p4/3PbBQP/2P3P1/PP3P2/4RBK1 b - - 0 22,g7g6,-13,black
14,45,r2q1bk1/1p3p1p/2p3p1/p2p4/3PbBQP/2P3P1/PP3P2/4RBK1 w - - 0 23,g4e2,17,white
14,46,r2q1bk1/1p3p1p/2p3p1/p2p4/3PbB1P/2P3P1/PP2QP2/4RBK1 b - - 1 23,e4f5,-16,black
14,47,r2q1bk1/1p3p1p/2p3p1/p2p1b2/3P1B1P/2P3P1/PP2QP2/4RBK1 w - - 2 24,h4h5,22,white
14,48,r2q1bk1/1p3p1p/2p3p1/p2p1b1P/3P1B2/2P3P1/PP2QP2/4RBK1 b - - 0 24,a5a4,-21,black
14,49,r2q1bk1/1p3p1p/2p3p1/3p1b1P/p2P1B2/2P3P1/PP2QP2/4RBK1 w - - 0 25,a2a3,28,white
14,50,r2q1bk1/1p3p1p/2p3p1/3p1b1P/p2P1B2/P1P3P1/1P2QP2/4RBK1 b - - 0 25,d8d7,-27,black
14,51,r4bk1/1p1q1p1p/2p3p1/3p1b1P/p2P1B2/P1P3P1/1P2QP2/4RBK1 w - - 1 26,f1g2,28,white
14,52,r4bk1/1p1q1p1p/2p3p1/3p1b1P/p2P1B2/P1P3P1/1P2QPB1/4R1K1 b - - 2 26,f5e6,-16,black
14,53,r4bk1/1p1q1p1p/2p1b1p1/3p3P/p2P1B2/P1P3P1/1P2QPB1/4R1K1 w - - 3 27,g2f1,23,white
14,54,r4bk1/1p1q1p1p/2p1b1p1/3p3P/p2P1B2/P1P3P1/1P2QP2/4RBK1 b - - 4 27,a8e8,-18,black
14,55,4rbk1/1p1q1p1p/2p1b1p1/3p3P/p2P1B2/P1P3P1/1P2QP2/4RBK1 w - - 5 28,f4g5,6,white
14,56,4rbk1/1p1q1p1p/2p1b1p1/3p2BP/p2P4/P1P3P1/1P2QP2/4RBK1 b - - 6 28,f8g7,4,black
14,57,4r1k1/1p1q1pbp/2p1b1p1/3p2BP/p2P4/P1P3P1/1P2QP2/4RBK1 w - - 7 29,g5f4,5,white
14,58,4r1k1/1p1q1pbp/2p1b1p1/3p3P/p2P1B2/P1P3P1/1P2QP2/4RBK1 b - - 8 29,b7b5,4,black
14,59,4r1k1/3q1pbp/2p1b1p1/1p1p3P/p2P1B2/P1P3P1/1P2QP2/4RBK1 w - - 0 30,h5g6,4,white
14,60,4r1k1/3q1pbp/2p1b1P1/1p1p4/p2P1B2/P1P3P1/1P2QP2/4RBK1 b - - 0 30,h7g6,7,black
14,61,4r1k1/3q1pb1/2p1b1p1/1p1p4/p2P1B2/P1P3P1/1P2QP2/4RBK1 w - - 0 31,f2f3,-9,white
14,62,4r1k1/3q1pb1/2p1b1p1/1p1p4/p2P1B2/P1P2PP1/1P2Q3/4RBK1 b - - 0 31,f7f6,6,black
14,63,4r1k1/3q2b1/2p1bpp1/1p1p4/p2P1B2/P1P2PP1/1P2Q3/4RBK1 w - - 0 32,e2h2,0,white
14,64,4r1k1/3q2b1/2p1bpp1/1p1p4/p2P1B2/P1P2PP1/1P5Q/4RBK1 b - - 1 32,g6g5,0,black
14,65,4r1k1/3q2b1/2p1bp2/1p1p2p1/p2P1B2/P1P2PP1/1P5Q/4RBK1 w - - 0 33,f4d2,0,white
14,66,4r1k1/3q2b1/2p1bp2/1p1p2p1/p2P4/P1P2PP1/1P1B3Q/4RBK1 b - - 1 33,e6f5,0,black
14,67,4r1k1/3q2b1/2p2p2/1p1p1bp1/p2P4/P1P2PP1/1P1B3Q/4RBK1 w - - 2 34,e1e8,0,white
14,68,4R1k1/3q2b1/2p2p2/1p1p1bp1/p2P4/P1P2PP1/1P1B3Q/5BK1 b - - 0 34,d7e8,0,black
14,69,4q1k1/6b1/2p2p2/1p1p1bp1/p2P4/P1P2PP1/1P1B3Q/5BK1 w - - 0 35,g3g4,0,white
14,70,4q1k1/6b1/2p2p2/1p1p1bp1/p2P2P1/P1P2P2/1P1B3Q/5BK1 b - - 0 35,f5b1,0,black
14,71,4q1k1/6b1/2p2p2/1p1p2p1/p2P2P1/P1P2P2/1P1B3Q/1b3BK1 w - - 1 36,h2d6,0,white
14,72,4q1k1/6b1/2pQ1p2/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 b - - 2 36,g8f7,0,black
14,73,4q3/5kb1/2pQ1p2/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 w - - 3 37,d6c7,0,white
14,74,4q3/2Q2kb1/2p2p2/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 b - - 4 37,f7g6,0,black
14,75,4q3/2Q3b1/2p2pk1/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 w - - 5 38,c7h2,0,white
14,76,4q3/6b1/2p2pk1/1p1p2p1/p2P2P1/P1P2P2/1P1B3Q/1b3BK1 b - - 6 38,g6f7,0,black
14,77,4q3/5kb1/2p2p2/1p1p2p1/p2P2P1/P1P2P2/1P1B3Q/1b3BK1 w - - 7 39,h2c7,0,white
14,78,4q3/2Q2kb1/2p2p2/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 b - - 8 39,f7g6,0,black
14,79,4q3/2Q3b1/2p2pk1/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 w - - 9 40,c7h2,0,white
14,80,4q3/6b1/2p2pk1/1p1p2p1/p2P2P1/P1P2P2/1P1B3Q/1b3BK1 b - - 10 40,e8h8,0,black
14,81,7q/6b1/2p2pk1/1p1p2p1/p2P2P1/P1P2P2/1P1B3Q/1b3BK1 w - - 11 41,h2g3,3,white
14,82,7q/6b1/2p2pk1/1p1p2p1/p2P2P1/P1P2PQ1/1P1B4/1b3BK1 b - - 12 41,h8e8,0,black
14,83,4q3/6b1/2p2pk1/1p1p2p1/p2P2P1/P1P2PQ1/1P1B4/1b3BK1 w - - 13 42,g3h2,0,white
14,84,4q3/6b1/2p2pk1/1p1p2p1/p2P2P1/P1P2P2/1P1B3Q/1b3BK1 b - - 14 42,g6f7,0,black
14,85,4q3/5kb1/2p2p2/1p1p2p1/p2P2P1/P1P2P2/1P1B3Q/1b3BK1 w - - 15 43,h2c7,0,white
14,86,4q3/2Q2kb1/2p2p2/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 b - - 16 43,f7g6,0,black
14,87,4q3/2Q3b1/2p2pk1/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 w - - 17 44,c7h2,0,white
14,88,4q3/6b1/2p2pk1/1p1p2p1/p2P2P1/P1P2P2/1P1B3Q/1b3BK1 b - - 18 44,g6f7,0,black
14,89,4q3/5kb1/2p2p2/1p1p2p1/p2P2P1/P1P2P2/1P1B3Q/1b3BK1 w - - 19 45,h2c7,0,white
14,90,4q3/2Q2kb1/2p2p2/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 b - - 20 45,f7g8,0,black
14,91,4q1k1/2Q3b1/2p2p2/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 w - - 21 46,c7d6,0,white
14,92,4q1k1/6b1/2pQ1p2/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 b - - 22 46,g8f7,0,black
14,93,4q3/5kb1/2pQ1p2/1p1p2p1/p2P2P1/P1P2P2/1P1B4/1b3BK1 w - - 23 47,d6c7,0,white
15,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,25,white
15,2,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e5,-18,black
15,3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,g1f3,19,white
15,4,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,b8c6,-18,black
15,5,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,f1b5,17,white
15,6,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,g8f6,-17,black
15,7,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,e1g1,14,white
15,8,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 5 4,f6e4,-13,black
15,9,r1bqkb1r/pppp1ppp/2n5/1B2p3/4n3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 5,f1e1,12,white
15,10,r1bqkb1r/pppp1ppp/2n5/1B2p3/4n3/5N2/PPPP1PPP/RNBQR1K1 b kq - 1 5,e4d6,-13,black
15,11,r1bqkb1r/pppp1ppp/2nn4/1B2p3/8/5N2/PPPP1PPP/RNBQR1K1 w kq - 2 6,f3e5,14,white
15,12,r1bqkb1r/pppp1ppp/2nn4/1B2N3/8/8/PPPP1PPP/RNBQR1K1 b kq - 0 6,f8e7,-18,black
15,13,r1bqk2r/ppppbppp/2nn4/1B2N3/8/8/PPPP1PPP/RNBQR1K1 w kq - 1 7,b5f1,19,white
15,14,r1bqk2r/ppppbppp/2nn4/4N3/8/8/PPPP1PPP/RNBQRBK1 b kq - 2 7,c6e5,-15,black
15,15,r1bqk2r/ppppbppp/3n4/4n3/8/8/PPPP1PPP/RNBQRBK1 w kq - 0 8,e1e5,17,white
15,16,r1bqk2r/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 b kq - 0 8,e8g8,-23,black
15,17,r1bq1rk1/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 w - - 1 9,b1c3,18,white
15,18,r1bq1rk1/ppppbppp/3n4/4R3/8/2N5/PPPP1PPP/R1BQ1BK1 b - - 2 9,e7f6,-15,black
15,19,r1bq1rk1/pppp1ppp/3n1b2/4R3/8/2N5/PPPP1PPP/R1BQ1BK1 w - - 3 10,e5e1,18,white
15,20,r1bq1rk1/pppp1ppp/3n1b2/8/8/2N5/PPPP1PPP/R1BQRBK1 b - - 4 10,f8e8,-15,black
15,21,r1bqr1k1/pppp1ppp/3n1b2/8/8/2N5/PPPP1PPP/R1BQRBK1 w - - 5 11,c3d5,13,white
15,22,r1bqr1k1/pppp1ppp/3n1b2/3N4/8/8/PPPP1PPP/R1BQRBK1 b - - 6 11,e8e1,-15,black
15,23,r1bq2k1/pppp1ppp/3n1b2/3N4/8/8/PPPP1PPP/R1BQrBK1 w - - 0 12,d5f6,8,white
15,24,r1bq2k1/pppp1ppp/3n1N2/8/8/8/PPPP1PPP/R1BQrBK1 b - - 0 12,d8f6,-17,black
15,25,r1b3k1/pppp1ppp/3n1q2/8/8/8/PPPP1PPP/R1BQrBK1 w - - 0 13,d1e1,20,white
15,26,r1b3k1/pppp1ppp/3n1q2/8/8/8/PPPP1PPP/R1B1QBK1 b - - 0 13,b7b6,-18,black
15,27,r1b3k1/p1pp1ppp/1p1n1q2/8/8/8/PPPP1PPP/R1B1QBK1 w - - 0 14,e1e3,19,white
15,28,r1b3k1/p1pp1ppp/1p1n1q2/8/8/4Q3/PPPP1PPP/R1B2BK1 b - - 1 14,c8b7,-28,black
15,29,r5k1/pbpp1ppp/1p1n1q2/8/8/4Q3/PPPP1PPP/R1B2BK1 w - - 2 15,d2d3,22,white
15,30,r5k1/pbpp1ppp/1p1n1q2/8/8/3PQ3/PPP2PPP/R1B2BK1 b - - 0 15,c7c5,-16,black
15,31,r5k1/pb1p1ppp/1p1n1q2/2p5/8/3PQ3/PPP2PPP/R1B2BK1 w - - 0 16,c2c3,16,white
15,32,r5k1/pb1p1ppp/1p1n1q2/2p5/8/2PPQ3/PP3PPP/R1B2BK1 b - - 0 16,h7h6,-17,black
15,33,r5k1/pb1p1pp1/1p1n1q1p/2p5/8/2PPQ3/PP3PPP/R1B2BK1 w - - 0 17,a2a4,19,white
15,34,r5k1/pb1p1pp1/1p1n1q1p/2p5/P7/2PPQ3/1P3PPP/R1B2BK1 b - - 0 17,d6f5,-20,black
15,35,r5k1/pb1p1pp1/1p3q1p/2p2n2/P7/2PPQ3/1P3PPP/R1B2BK1 w - - 1 18,e3f4,23,white
15,36,r5k1/pb1p1pp1/1p3q1p/2p2n2/P4Q2/2PP4/1P3PPP/R1B2BK1 b - - 2 18,a8e8,-21,black
15,37,4r1k1/pb1p1pp1/1p3q1p/2p2n2/P4Q2/2PP4/1P3PPP/R1B2BK1 w - - 3 19,c1d2,20,white
15,38,4r1k1/pb1p1pp1/1p3q1p/2p2n2/P4Q2/2PP4/1P1B1PPP/R4BK1 b - - 4 19,g7g5,-20,black
15,39,4r1k1/pb1p1p2/1p3q1p/2p2np1/P4Q2/2PP4/1P1B1PPP/R4BK1 w - - 0 20,f4g4,18,white
15,40,4r1k1/pb1p1p2/1p3q1p/2p2np1/P5Q1/2PP4/1P1B1PPP/R4BK1 b - - 1 20,b7c6,-17,black
15,41,4r1k1/p2p1p2/1pb2q1p/2p2np1/P5Q1/2PP4/1P1B1PPP/R4BK1 w - - 2 21,a4a5,23,white
15,42,4r1k1/p2p1p2/1pb2q1p/P1p2np1/6Q1/2PP4/1P1B1PPP/R4BK1 b - - 0 21,g8g7,-28,black
15,43,4r3/p2p1pk1/1pb2q1p/P1p2np1/6Q1/2PP4/1P1B1PPP/R4BK1 w - - 1 22,h2h3,29,white
15,44,4r3/p2p1pk1/1pb2q1p/P1p2np1/6Q1/2PP3P/1P1B1PP1/R4BK1 b - - 0 22,g7g6,-23,black
15,45,4r3/p2p1p2/1pb2qkp/P1p2np1/6Q1/2PP3P/1P1B1PP1/R4BK1 w - - 1 23,g4c4,16,white
15,46,4r3/p2p1p2/1pb2qkp/P1p2np1/2Q5/2PP3P/1P1B1PP1/R4BK1 b - - 2 23,h6h5,-3,black
15,47,4r3/p2p1p2/1pb2qk1/P1p2npp/2Q5/2PP3P/1P1B1PP1/R4BK1 w - - 0 24,a5b6,29,white
15,48,4r3/p2p1p2/1Pb2qk1/2p2npp/2Q5/2PP3P/1P1B1PP1/R4BK1 b - - 0 24,a7b6,-23,black
15,49,4r3/3p1p2/1pb2qk1/2p2npp/2Q5/2PP3P/1P1B1PP1/R4BK1 w - - 0 25,d3d4,21,white
15,50,4r3/3p1p2/1pb2qk1/2p2npp/2QP4/2P4P/1P1B1PP1/R4BK1 b - - 0 25,c5d4,-20,black
15,51,4r3/3p1p2/1pb2qk1/5npp/2Qp4/2P4P/1P1B1PP1/R4BK1 w - - 0 26,f1d3,12,white
15,52,4r3/3p1p2/1pb2qk1/5npp/2Qp4/2PB3P/1P1B1PP1/R5K1 b - - 1 26,g6h6,-9,black
15,53,4r3/3p1p2/1pb2q1k/5npp/2Qp4/2PB3P/1P1B1PP1/R5K1 w - - 2 27,a1a6,6,white
15,54,4r3/3p1p2/Rpb2q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 b - - 3 27,c6b7,-1,black
15,55,4r3/1b1p1p2/Rp3q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 w - - 4 28,a6a7,1,white
15,56,4r3/Rb1p1p2/1p3q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 b - - 5 28,b7c6,-5,black
15,57,4r3/R2p1p2/1pb2q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 w - - 6 29,a7a6,2,white
15,58,4r3/3p1p2/Rpb2q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 b - - 7 29,c6b7,-4,black
15,59,4r3/1b1p1p2/Rp3q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 w - - 8 30,a6a7,1,white
15,60,4r3/Rb1p1p2/1p3q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 b - - 9 30,b7c6,-3,black
15,61,4r3/R2p1p2/1pb2q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 w - - 10 31,a7a6,0,white
15,62,4r3/3p1p2/Rpb2q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 b - - 11 31,c6b7,0,black
15,63,4r3/1b1p1p2/Rp3q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 w - - 12 32,a6a7,0,white
15,64,4r3/Rb1p1p2/1p3q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 b - - 13 32,b7c6,0,black
15,65,4r3/R2p1p2/1pb2q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 w - - 14 33,a7a6,0,white
15,66,4r3/3p1p2/Rpb2q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 b - - 15 33,c6b7,0,black
15,67,4r3/1b1p1p2/Rp3q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 w - - 16 34,a6a7,0,white
15,68,4r3/Rb1p1p2/1p3q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 b - - 17 34,b7c6,0,black
15,69,4r3/R2p1p2/1pb2q1k/5npp/2Qp4/2PB3P/1P1B1PP1/6K1 w - - 18 35,a7a6,0,white
16,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,22,white
16,2,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e5,-20,black
16,3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,g1f3,21,white
16,4,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,b8c6,-20,black
16,5,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,f1b5,20,white
16,6,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,g8f6,-18,black
16,7,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,e1g1,18,white
16,8,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 5 4,f6e4,-18,black
16,9,r1bqkb1r/pppp1ppp/2n5/1B2p3/4n3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 5,f1e1,19,white
16,10,r1bqkb1r/pppp1ppp/2n5/1B2p3/4n3/5N2/PPPP1PPP/RNBQR1K1 b kq - 1 5,e4d6,-21,black
16,11,r1bqkb1r/pppp1ppp/2nn4/1B2p3/8/5N2/PPPP1PPP/RNBQR1K1 w kq - 2 6,f3e5,18,white
16,12,r1bqkb1r/pppp1ppp/2nn4/1B2N3/8/8/PPPP1PPP/RNBQR1K1 b kq - 0 6,f8e7,-17,black
16,13,r1bqk2r/ppppbppp/2nn4/1B2N3/8/8/PPPP1PPP/RNBQR1K1 w kq - 1 7,b5f1,17,white
16,14,r1bqk2r/ppppbppp/2nn4/4N3/8/8/PPPP1PPP/RNBQRBK1 b kq - 2 7,c6e5,-17,black
16,15,r1bqk2r/ppppbppp/3n4/4n3/8/8/PPPP1PPP/RNBQRBK1 w kq - 0 8,e1e5,15,white
16,16,r1bqk2r/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 b kq - 0 8,e8g8,-22,black
16,17,r1bq1rk1/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 w - - 1 9,b1c3,17,white
16,18,r1bq1rk1/ppppbppp/3n4/4R3/8/2N5/PPPP1PPP/R1BQ1BK1 b - - 2 9,e7f6,-19,black
16,19,r1bq1rk1/pppp1ppp/3n1b2/4R3/8/2N5/PPPP1PPP/R1BQ1BK1 w - - 3 10,e5e1,16,white
16,20,r1bq1rk1/pppp1ppp/3n1b2/8/8/2N5/PPPP1PPP/R1BQRBK1 b - - 4 10,f8e8,-14,black
16,21,r1bqr1k1/pppp1ppp/3n1b2/8/8/2N5/PPPP1PPP/R1BQRBK1 w - - 5 11,c3d5,17,white
16,22,r1bqr1k1/pppp1ppp/3n1b2/3N4/8/8/PPPP1PPP/R1BQRBK1 b - - 6 11,e8e1,-19,black
16,23,r1bq2k1/pppp1ppp/3n1b2/3N4/8/8/PPPP1PPP/R1BQrBK1 w - - 0 12,d1e1,19,white
16,24,r1bq2k1/pppp1ppp/3n1b2/3N4/8/8/PPPP1PPP/R1B1QBK1 b - - 0 12,b7b6,-19,black
16,25,r1bq2k1/p1pp1ppp/1p1n1b2/3N4/8/8/PPPP1PPP/R1B1QBK1 w - - 0 13,d5f6,19,white
16,26,r1bq2k1/p1pp1ppp/1p1n1N2/8/8/8/PPPP1PPP/R1B1QBK1 b - - 0 13,d8f6,-19,black
16,27,r1b3k1/p1pp1ppp/1p1n1q2/8/8/8/PPPP1PPP/R1B1QBK1 w - - 0 14,c2c3,18,white
16,28,r1b3k1/p1pp1ppp/1p1n1q2/8/8/2P5/PP1P1PPP/R1B1QBK1 b - - 0 14,h7h6,-18,black
16,29,r1b3k1/p1pp1pp1/1p1n1q1p/8/8/2P5/PP1P1PPP/R1B1QBK1 w - - 0 15,d2d4,22,white
16,30,r1b3k1/p1pp1pp1/1p1n1q1p/8/3P4/2P5/PP3PPP/R1B1QBK1 b - - 0 15,a7a5,-28,black
16,31,r1b3k1/2pp1pp1/1p1n1q1p/p7/3P4/2P5/PP3PPP/R1B1QBK1 w - - 0 16,e1e5,27,white
16,32,r1b3k1/2pp1pp1/1p1n1q1p/p3Q3/3P4/2P5/PP3PPP/R1B2BK1 b - - 1 16,f6e5,-37,black
16,33,r1b3k1/2pp1pp1/1p1n3p/p3q3/3P4/2P5/PP3PPP/R1B2BK1 w - - 0 17,d4e5,31,white
16,34,r1b3k1/2pp1pp1/1p1n3p/p3P3/8/2P5/PP3PPP/R1B2BK1 b - - 0 17,d6b7,-23,black
16,35,r1b3k1/1npp1pp1/1p5p/p3P3/8/2P5/PP3PPP/R1B2BK1 w - - 1 18,c1f4,21,white
16,36,r1b3k1/1npp1pp1/1p5p/p3P3/5B2/2P5/PP3PPP/R4BK1 b - - 2 18,g7g5,-25,black
16,37,r1b3k1/1npp1p2/1p5p/p3P1p1/5B2/2P5/PP3PPP/R4BK1 w - - 0 19,f4g3,18,white
16,38,r1b3k1/1npp1p2/1p5p/p3P1p1/8/2P3B1/PP3PPP/R4BK1 b - - 1 19,a5a4,-15,black
16,39,r1b3k1/1npp1p2/1p5p/4P1p1/p7/2P3B1/PP3PPP/R4BK1 w - - 0 20,a1d1,24,white
16,40,r1b3k1/1npp1p2/1p5p/4P1p1/p7/2P3B1/PP3PPP/3R1BK1 b - - 1 20,b7c5,-21,black
16,41,r1b3k1/2pp1p2/1p5p/2n1P1p1/p7/2P3B1/PP3PPP/3R1BK1 w - - 2 21,f2f4,22,white
16,42,r1b3k1/2pp1p2/1p5p/2n1P1p1/p4P2/2P3B1/PP4PP/3R1BK1 b - - 0 21,g8f8,-29,black
16,43,r1b2k2/2pp1p2/1p5p/2n1P1p1/p4P2/2P3B1/PP4PP/3R1BK1 w - - 1 22,h2h4,24,white
